,Unnamed: 0,Sender,Child,UMID,Text,Recipient,Type,Likes,Gender,Age,Media,BMI,mean_BMI,tokens,triples,low,stop,punctuation,stem,stem_string,foods,drinks,restaurants,supermarkets,related,slang,brands,diet,meals,Dmeals,Media_0.0,Media_1.0,Media_2.0,words,words_no,word_string,count,length,nutriscores,nutriscore_mean
1378,278351,5526305206,5206.0,56756,Fruit-tella zoo mania,5526305228.0,my,0,1,11,0.0,,21,"['Fruit', 'tella', 'zoo', 'mania']","['Fruit', 'tella', 'zoo', 'mania']","['fruit', 'tella', 'zoo', 'mania']","['fruit', 'tella', 'zoo', 'mania']","['fruit', 'tella', 'zoo', 'mania']","['fruit', 'tella', 'zoo', 'mania']","fruit,tella,zoo,mania",1,0,0,0,0,0,0,0,0,0,1,0,0,['fruit'],1,fruit,3,4,[1.5],1.5
1385,279429,5526305215,5215.0,52776,Ik ben nu noodles aan het eten,5526305209.0,my,0,1,10,0.0,,16,"['Ik', 'ben', 'nu', 'noodles', 'aan', 'het', 'eten']","['Ik', 'ben', 'nu', 'noodles', 'aan', 'het', 'eten']","['ik', 'ben', 'nu', 'noodles', 'aan', 'het', 'eten']","['noodles', 'eten']","['noodles', 'eten']","['noodles', 'eten']","noodles,eten",1,0,0,0,1,0,0,0,0,0,1,0,0,"['noodles', 'eten']",2,"noodles,eten",9,2,[2],2.0
1387,279577,5526305215,5215.0,56878,Gisteren heb ik een appel en een peer gehad dat was het enige want ik kon bijna niks eten,,group,1,1,10,0.0,,16,"['Gisteren', 'heb', 'ik', 'een', 'appel', 'en', 'een', 'peer', 'gehad', 'dat', 'was', 'het', 'enige', 'want', 'ik', 'kon', 'bijna', 'niks', 'eten']","['Gisteren', 'heb', 'ik', 'een', 'appel', 'en', 'een', 'peer', 'gehad', 'dat', 'was', 'het', 'enige', 'want', 'ik', 'kon', 'bijna', 'niks', 'eten']","['gisteren', 'heb', 'ik', 'een', 'appel', 'en', 'een', 'peer', 'gehad', 'dat', 'was', 'het', 'enige', 'want', 'ik', 'kon', 'bijna', 'niks', 'eten']","['gisteren', 'appel', 'peer', 'gehad', 'enige', 'bijna', 'niks', 'eten']","['gisteren', 'appel', 'peer', 'gehad', 'enige', 'bijna', 'niks', 'eten']","['gister', 'appel', 'per', 'gehad', 'enig', 'bijna', 'nik', 'eten']","gister,appel,per,gehad,enig,bijna,nik,eten",1,0,0,0,1,0,0,0,0,0,1,0,0,"['appel', 'eten']",2,"appel,eten",9,8,[2],2.0
1388,279612,5526305215,5215.0,57282,Jongens Ik ga de hele tijd yoghurt Ik ga zeg maar inspreken Ja en dat vind ik gewoon grappig en ik ben niet bij de Ronnie Hesselink Besselink Besselink Nelissen Romy Besselink Romy Wesselink Ronnie Hesselink,,group,0,1,10,0.0,,16,"['Jongens', 'Ik', 'ga', 'de', 'hele', 'tijd', 'yoghurt', 'Ik', 'ga', 'zeg', 'maar', 'inspreken', 'Ja', 'en', 'dat', 'vind', 'ik', 'gewoon', 'grappig', 'en', 'ik', 'ben', 'niet', 'bij', 'de', 'Ronnie', 'Hesselink', 'Besselink', 'Besselink', 'Nelissen', 'Romy', 'Besselink', 'Romy', 'Wesselink', 'Ronnie', 'Hesselink']","['Jongens', 'Ik', 'ga', 'de', 'hele', 'tijd', 'yoghurt', 'Ik', 'ga', 'zeg', 'maar', 'inspreken', 'Ja', 'en', 'dat', 'vind', 'ik', 'gewoon', 'grappig', 'en', 'ik', 'ben', 'niet', 'bij', 'de', 'Ronnie', 'Hesselink', 'Besselink', 'Besselink', 'Nelissen', 'Romy', 'Besselink', 'Romy', 'Wesselink', 'Ronnie', 'Hesselink']","['jongens', 'ik', 'ga', 'de', 'hele', 'tijd', 'yoghurt', 'ik', 'ga', 'zeg', 'maar', 'inspreken', 'ja', 'en', 'dat', 'vind', 'ik', 'gewoon', 'grappig', 'en', 'ik', 'ben', 'niet', 'bij', 'de', 'ronnie', 'hesselink', 'besselink', 'besselink', 'nelissen', 'romy', 'besselink', 'romy', 'wesselink', 'ronnie', 'hesselink']","['jongens', 'ga', 'hele', 'tijd', 'yoghurt', 'ga', 'zeg', 'inspreken', 'vind', 'gewoon', 'grappig', 'ronnie', 'hesselink', 'besselink', 'besselink', 'nelissen', 'romy', 'besselink', 'romy', 'wesselink', 'ronnie', 'hesselink']","['jongens', 'ga', 'hele', 'tijd', 'yoghurt', 'ga', 'zeg', 'inspreken', 'vind', 'gewoon', 'grappig', 'ronnie', 'hesselink', 'besselink', 'besselink', 'nelissen', 'romy', 'besselink', 'romy', 'wesselink', 'ronnie', 'hesselink']","['jongen', 'ga', 'hel', 'tijd', 'yoghurt', 'ga', 'zeg', 'insprek', 'vind', 'gewon', 'grappig', 'ronnie', 'hesselink', 'besselink', 'besselink', 'neliss', 'romy', 'besselink', 'romy', 'wesselink', 'ronnie', 'hesselink']","jongen,ga,hel,tijd,yoghurt,ga,zeg,insprek,vind,gewon,grappig,ronnie,hesselink,besselink,besselink,neliss,romy,besselink,romy,wesselink,ronnie,hesselink",1,0,0,0,0,0,0,0,0,0,1,0,0,['yoghurt'],1,yoghurt,9,22,[2.2],2.2
1399,279828,5526305217,5217.0,48661,Ik vind thee niet lekker bah,,group,0,1,10,0.0,,19,"['Ik', 'vind', 'thee', 'niet', 'lekker', 'bah']","['Ik', 'vind', 'thee', 'niet', 'lekker', 'bah']","['ik', 'vind', 'thee', 'niet', 'lekker', 'bah']","['vind', 'thee', 'lekker', 'bah']","['vind', 'thee', 'lekker', 'bah']","['vind', 'thee', 'lekker', 'bah']","vind,thee,lekker,bah",0,1,0,0,0,0,0,0,0,0,1,0,0,['thee'],1,thee,2,4,[2],2.0
1400,279966,5526305217,5217.0,55625,Ik ben een banaan,,group,0,1,10,0.0,,19,"['Ik', 'ben', 'een', 'banaan']","['Ik', 'ben', 'een', 'banaan']","['ik', 'ben', 'een', 'banaan']",['banaan'],['banaan'],['banan'],banan,1,0,0,0,0,0,0,0,0,0,1,0,0,['banan'],1,banan,2,1,[2],2.0
1406,280063,5526305218,5218.0,55736,Ik ga ?? gehaktbal eten??????????????,,group,0,0,10,0.0,,15,"['Ik', 'ga', 'gehaktbal', 'eten']","['Ik', 'ga', 'gehaktbal', 'eten']","['ik', 'ga', 'gehaktbal', 'eten']","['ga', 'gehaktbal', 'eten']","['ga', 'gehaktbal', 'eten']","['ga', 'gehaktbal', 'eten']","ga,gehaktbal,eten",1,0,0,0,1,0,0,0,0,0,1,0,0,"['gehaktbal', 'eten']",2,"gehaktbal,eten",12,3,[2],2.0
1410,280531,5526305222,5222.0,47901,Met tomaten soep,,group,0,0,11,0.0,,16,"['Met', 'tomaten', 'soep']","['Met', 'tomaten', 'soep']","['met', 'tomaten', 'soep']","['tomaten', 'soep']","['tomaten', 'soep']","['tomat', 'soep']","tomat,soep",1,0,0,0,0,0,0,0,1,0,1,0,0,"['soep', 'tomat']",2,"soep,tomat",4,2,"[1.6, 1.5]",1.55
1413,280837,5526305225,5225.0,55731,Jullie stonden ook bij groente,5526305216.0,my,0,1,11,0.0,,18,"['Jullie', 'stonden', 'ook', 'bij', 'groente']","['Jullie', 'stonden', 'ook', 'bij', 'groente']","['jullie', 'stonden', 'ook', 'bij', 'groente']","['jullie', 'stonden', 'groente']","['jullie', 'stonden', 'groente']","['jullie', 'stond', 'groent']","jullie,stond,groent",1,0,0,0,0,0,0,0,0,0,1,0,0,['groent'],1,groent,6,3,[1],1.0
1415,280849,5526305225,5225.0,55751,Bij die sla en naast die koelkasten de curry,5526305216.0,my,0,1,11,0.0,,18,"['Bij', 'die', 'sla', 'en', 'naast', 'die', 'koelkasten', 'de', 'curry']","['Bij', 'die', 'sla', 'en', 'naast', 'die', 'koelkasten', 'de', 'curry']","['bij', 'die', 'sla', 'en', 'naast', 'die', 'koelkasten', 'de', 'curry']","['sla', 'naast', 'koelkasten', 'curry']","['sla', 'naast', 'koelkasten', 'curry']","['sla', 'naast', 'koelkast', 'curry']","sla,naast,koelkast,curry",1,0,0,0,1,0,0,0,0,0,1,0,0,"['curry', 'koelkast']",2,"curry,koelkast",6,4,[2.2],2.2
1428,284221,5730206033,6033.0,111055,Okra,,group,0,0,10,0.0,,16,['Okra'],['Okra'],['okra'],['okra'],['okra'],['okra'],okra,1,0,0,0,0,0,0,0,0,0,1,0,0,['okra'],1,okra,8,1,[1.2],1.2
1432,284319,5730206035,6035.0,100099,Vergeet niet vrijdag soep en gym,,group,0,1,10,0.0,,19,"['Vergeet', 'niet', 'vrijdag', 'soep', 'en', 'gym']","['Vergeet', 'niet', 'vrijdag', 'soep', 'en', 'gym']","['vergeet', 'niet', 'vrijdag', 'soep', 'en', 'gym']","['vergeet', 'vrijdag', 'soep', 'gym']","['vergeet', 'vrijdag', 'soep', 'gym']","['verget', 'vrijdag', 'soep', 'gym']","verget,vrijdag,soep,gym",0,0,0,0,0,0,0,0,1,0,1,0,0,['soep'],1,soep,7,4,[1.6],1.6
1440,284882,5730206040,6040.0,109050,".,.,.,.,.,,.,,.,.,.,.,.,.,.,.,.,.,.,..z.z.z,.,.z.z.z.x.x.x.xx.z.z.z.z.z.z.z.z..,.,..z.  Appelmoes mousse appelmoes appelmoes appelmoes is het lekkerste wat er is appelmoes is lekker en ik droom van appelmoes heb je als ik je appelmoes geproefd en ik ga nu slijm maken Ik heb iets gekocht maar kan slijm maken met gouden glitter heel",,group,0,0,11,0.0,,22,"['z', 'z', 'z', 'z', 'z', 'z', 'x', 'x', 'x', 'xx', 'z', 'z', 'z', 'z', 'z', 'z', 'z', 'z', 'z', 'Appelmoes', 'mousse', 'appelmoes', 'appelmoes', 'appelmoes', 'is', 'het', 'lekkerste', 'wat', 'er', 'is', 'appelmoes', 'is', 'lekker', 'en', 'ik', 'droom', 'van', 'appelmoes', 'heb', 'je', 'als', 'ik', 'je', 'appelmoes', 'geproefd', 'en', 'ik', 'ga', 'nu', 'slijm', 'maken', 'Ik', 'heb', 'iets', 'gekocht', 'maar', 'kan', 'slijm', 'maken', 'met', 'gouden', 'glitter', 'heel']","['z', 'z', 'z', 'z', 'z', 'z', 'x', 'x', 'x', 'xx', 'z', 'z', 'z', 'z', 'z', 'z', 'z', 'z', 'z', 'Appelmoes', 'mousse', 'appelmoes', 'appelmoes', 'appelmoes', 'is', 'het', 'lekkerste', 'wat', 'er', 'is', 'appelmoes', 'is', 'lekker', 'en', 'ik', 'droom', 'van', 'appelmoes', 'heb', 'je', 'als', 'ik', 'je', 'appelmoes', 'geproefd', 'en', 'ik', 'ga', 'nu', 'slijm', 'maken', 'Ik', 'heb', 'iets', 'gekocht', 'maar', 'kan', 'slijm', 'maken', 'met', 'gouden', 'glitter', 'heel']","['z', 'z', 'z', 'z', 'z', 'z', 'x', 'x', 'x', 'xx', 'z', 'z', 'z', 'z', 'z', 'z', 'z', 'z', 'z', 'appelmoes', 'mousse', 'appelmoes', 'appelmoes', 'appelmoes', 'is', 'het', 'lekkerste', 'wat', 'er', 'is', 'appelmoes', 'is', 'lekker', 'en', 'ik', 'droom', 'van', 'appelmoes', 'heb', 'je', 'als', 'ik', 'je', 'appelmoes', 'geproefd', 'en', 'ik', 'ga', 'nu', 'slijm', 'maken', 'ik', 'heb', 'iets', 'gekocht', 'maar', 'kan', 'slijm', 'maken', 'met', 'gouden', 'glitter', 'heel']","['xx', 'appelmoes', 'mousse', 'appelmoes', 'appelmoes', 'appelmoes', 'lekkerste', 'appelmoes', 'lekker', 'droom', 'appelmoes', 'appelmoes', 'geproefd', 'ga', 'slijm', 'maken', 'gekocht', 'slijm', 'maken', 'gouden', 'glitter', 'heel']","['xx', 'appelmoes', 'mousse', 'appelmoes', 'appelmoes', 'appelmoes', 'lekkerste', 'appelmoes', 'lekker', 'droom', 'appelmoes', 'appelmoes', 'geproefd', 'ga', 'slijm', 'maken', 'gekocht', 'slijm', 'maken', 'gouden', 'glitter', 'heel']","['xx', 'appelmoes', 'mous', 'appelmoes', 'appelmoes', 'appelmoes', 'lekkerst', 'appelmoes', 'lekker', 'drom', 'appelmoes', 'appelmoes', 'geproefd', 'ga', 'slijm', 'mak', 'gekocht', 'slijm', 'mak', 'goud', 'glitter', 'hel']","xx,appelmoes,mous,appelmoes,appelmoes,appelmoes,lekkerst,appelmoes,lekker,drom,appelmoes,appelmoes,geproefd,ga,slijm,mak,gekocht,slijm,mak,goud,glitter,hel",0,0,0,0,0,0,0,0,1,1,1,0,0,"['appelmoes', 'appelmoes', 'appelmoes', 'appelmoes', 'appelmoes', 'appelmoes', 'appelmoes', 'mous']",8,"appelmoes,appelmoes,appelmoes,appelmoes,appelmoes,appelmoes,appelmoes,mous",4,22,"[1.8, 1.8, 1.8, 1.8, 1.8, 1.8, 1.8, 4]",2.075
1441,284883,5730206040,6040.0,109051,Ik zij heb ik je appelmoes geproeft ,,group,0,0,11,0.0,,22,"['Ik', 'zij', 'heb', 'ik', 'je', 'appelmoes', 'geproeft']","['Ik', 'zij', 'heb', 'ik', 'je', 'appelmoes', 'geproeft']","['ik', 'zij', 'heb', 'ik', 'je', 'appelmoes', 'geproeft']","['appelmoes', 'geproeft']","['appelmoes', 'geproeft']","['appelmoes', 'geproeft']","appelmoes,geproeft",0,0,0,0,0,0,0,0,0,1,1,0,0,['appelmoes'],1,appelmoes,4,2,[1.8],1.8
1442,284884,5730206040,6040.0,109052,Ik bedoel heb je all eens een keer appelmoes geproeft,,group,0,0,11,0.0,,22,"['Ik', 'bedoel', 'heb', 'je', 'all', 'eens', 'een', 'keer', 'appelmoes', 'geproeft']","['Ik', 'bedoel', 'heb', 'je', 'all', 'eens', 'een', 'keer', 'appelmoes', 'geproeft']","['ik', 'bedoel', 'heb', 'je', 'all', 'eens', 'een', 'keer', 'appelmoes', 'geproeft']","['bedoel', 'all', 'keer', 'appelmoes', 'geproeft']","['bedoel', 'all', 'keer', 'appelmoes', 'geproeft']","['bedoel', 'all', 'ker', 'appelmoes', 'geproeft']","bedoel,all,ker,appelmoes,geproeft",0,0,0,0,0,0,0,0,0,1,1,0,0,['appelmoes'],1,appelmoes,4,5,[1.8],1.8
1457,290409,4227705521,5521.0,57993,Dat is een tomaat hoor,,group,0,1,13,0.0,,22,"['Dat', 'is', 'een', 'tomaat', 'hoor']","['Dat', 'is', 'een', 'tomaat', 'hoor']","['dat', 'is', 'een', 'tomaat', 'hoor']","['tomaat', 'hoor']","['tomaat', 'hoor']","['tomat', 'hor']","tomat,hor",1,0,0,0,0,0,0,0,0,0,1,0,0,['tomat'],1,tomat,3,2,[1.5],1.5
1463,292944,5425605022,5022.0,98131,Yoo yoghurt,5425605018.0,my,0,1,12,0.0,,16,"['Yoo', 'yoghurt']","['Yoo', 'yoghurt']","['yoo', 'yoghurt']","['yoo', 'yoghurt']","['yoo', 'yoghurt']","['yoo', 'yoghurt']","yoo,yoghurt",1,0,0,0,0,0,0,0,0,0,1,0,0,['yoghurt'],1,yoghurt,1,2,[2.2],2.2
1467,295827,5425805096,5096.0,104313,Pannenkoeken!!!!!,,group,4,1,12,0.0,,16,['Pannenkoeken'],['Pannenkoeken'],['pannenkoeken'],['pannenkoeken'],['pannenkoeken'],['pannenkoek'],pannenkoek,0,0,0,0,0,0,0,0,0,1,1,0,0,['pannenkoek'],1,pannenkoek,1,1,[2.4],2.4
1479,310487,5930706132,6132.0,115617,OWNEE MIJN APPELS??????,5930706133.0,my,0,1,15,0.0,,24,"['OWNEE', 'MIJN', 'APPELS']","['OWNEE', 'MIJN', 'APPELS']","['ownee', 'mijn', 'appels']","['ownee', 'appels']","['ownee', 'appels']","['ownee', 'appel']","ownee,appel",1,0,0,0,0,0,0,0,0,0,1,0,0,['appel'],1,appel,1,2,[2],2.0
1482,315205,3410304929,4929.0,154763,Nee ik mag niet van mijn vader moet  zeggen dat ik druk nan met iets mischoen lan ikaamdag wel spelen kanje anders vanmiddag afspreken in het dorp zo ja zeg dan een tijd,3410304875.0,my,0,1,12,0.0,,0,"['Nee', 'ik', 'mag', 'niet', 'van', 'mijn', 'vader', 'moet', 'zeggen', 'dat', 'ik', 'druk', 'nan', 'met', 'iets', 'mischoen', 'lan', 'ikaamdag', 'wel', 'spelen', 'kanje', 'anders', 'vanmiddag', 'afspreken', 'in', 'het', 'dorp', 'zo', 'ja', 'zeg', 'dan', 'een', 'tijd']","['Nee', 'ik', 'mag', 'niet', 'van', 'mijn', 'vader', 'moet', 'zeggen', 'dat', 'ik', 'druk', 'nan', 'met', 'iets', 'mischoen', 'lan', 'ikaamdag', 'wel', 'spelen', 'kanje', 'anders', 'vanmiddag', 'afspreken', 'in', 'het', 'dorp', 'zo', 'ja', 'zeg', 'dan', 'een', 'tijd']","['nee', 'ik', 'mag', 'niet', 'van', 'mijn', 'vader', 'moet', 'zeggen', 'dat', 'ik', 'druk', 'nan', 'met', 'iets', 'mischoen', 'lan', 'ikaamdag', 'wel', 'spelen', 'kanje', 'anders', 'vanmiddag', 'afspreken', 'in', 'het', 'dorp', 'zo', 'ja', 'zeg', 'dan', 'een', 'tijd']","['nee', 'mag', 'vader', 'zeggen', 'druk', 'nan', 'mischoen', 'lan', 'ikaamdag', 'wel', 'spelen', 'kanje', 'anders', 'vanmiddag', 'afspreken', 'dorp', 'zeg', 'tijd']","['nee', 'mag', 'vader', 'zeggen', 'druk', 'nan', 'mischoen', 'lan', 'ikaamdag', 'wel', 'spelen', 'kanje', 'anders', 'vanmiddag', 'afspreken', 'dorp', 'zeg', 'tijd']","['nee', 'mag', 'vader', 'zegg', 'druk', 'nan', 'mischoen', 'lan', 'ikaamdag', 'wel', 'spel', 'kanj', 'ander', 'vanmiddag', 'afsprek', 'dorp', 'zeg', 'tijd']","nee,mag,vader,zegg,druk,nan,mischoen,lan,ikaamdag,wel,spel,kanj,ander,vanmiddag,afsprek,dorp,zeg,tijd",0,0,0,0,0,0,0,0,1,0,1,0,0,['nan'],1,nan,8,18,[1.2],1.2
1494,317733,3425104922,4922.0,155078, verwijderen hond hond hond hond hond hond hond hond hallo hallo hallo hallo hallo hallo groente groenten groente groenten groente zo stom  ook met Juf Anneke Zwolle maar School is stom ook met Juf Anneke,,group,1,0,11,0.0,,18,"['verwijderen', 'hond', 'hond', 'hond', 'hond', 'hond', 'hond', 'hond', 'hond', 'hallo', 'hallo', 'hallo', 'hallo', 'hallo', 'hallo', 'groente', 'groenten', 'groente', 'groenten', 'groente', 'zo', 'stom', 'ook', 'met', 'Juf', 'Anneke', 'Zwolle', 'maar', 'School', 'is', 'stom', 'ook', 'met', 'Juf', 'Anneke']","['verwijderen', 'hond', 'hond', 'hond', 'hond', 'hond', 'hond', 'hond', 'hond', 'hallo', 'hallo', 'hallo', 'hallo', 'hallo', 'hallo', 'groente', 'groenten', 'groente', 'groenten', 'groente', 'zo', 'stom', 'ook', 'met', 'Juf', 'Anneke', 'Zwolle', 'maar', 'School', 'is', 'stom', 'ook', 'met', 'Juf', 'Anneke']","['verwijderen', 'hond', 'hond', 'hond', 'hond', 'hond', 'hond', 'hond', 'hond', 'hallo', 'hallo', 'hallo', 'hallo', 'hallo', 'hallo', 'groente', 'groenten', 'groente', 'groenten', 'groente', 'zo', 'stom', 'ook', 'met', 'juf', 'anneke', 'zwolle', 'maar', 'school', 'is', 'stom', 'ook', 'met', 'juf', 'anneke']","['verwijderen', 'hond', 'hond', 'hond', 'hond', 'hond', 'hond', 'hond', 'hond', 'hallo', 'hallo', 'hallo', 'hallo', 'hallo', 'hallo', 'groente', 'groenten', 'groente', 'groenten', 'groente', 'stom', 'juf', 'anneke', 'zwolle', 'school', 'stom', 'juf', 'anneke']","['verwijderen', 'hond', 'hond', 'hond', 'hond', 'hond', 'hond', 'hond', 'hond', 'hallo', 'hallo', 'hallo', 'hallo', 'hallo', 'hallo', 'groente', 'groenten', 'groente', 'groenten', 'groente', 'stom', 'juf', 'anneke', 'zwolle', 'school', 'stom', 'juf', 'anneke']","['verwijder', 'hond', 'hond', 'hond', 'hond', 'hond', 'hond', 'hond', 'hond', 'hallo', 'hallo', 'hallo', 'hallo', 'hallo', 'hallo', 'groent', 'groent', 'groent', 'groent', 'groent', 'stom', 'juf', 'annek', 'zwoll', 'schol', 'stom', 'juf', 'annek']","verwijder,hond,hond,hond,hond,hond,hond,hond,hond,hallo,hallo,hallo,hallo,hallo,hallo,groent,groent,groent,groent,groent,stom,juf,annek,zwoll,schol,stom,juf,annek",1,0,0,0,0,0,0,0,0,0,1,0,0,"['groent', 'groent', 'groent', 'groent', 'groent']",5,"groent,groent,groent,groent,groent",3,28,"[1, 1, 1, 1, 1]",1.0
1498,319823,5629605878,5878.0,122234,Is dit de papa van de kip of niet?,,group,0,1,9,1.0,,14,"['Is', 'dit', 'de', 'papa', 'van', 'de', 'kip', 'of', 'niet']","['Is', 'dit', 'de', 'papa', 'van', 'de', 'kip', 'of', 'niet']","['is', 'dit', 'de', 'papa', 'van', 'de', 'kip', 'of', 'niet']","['papa', 'kip']","['papa', 'kip']","['papa', 'kip']","papa,kip",1,0,0,0,0,0,0,0,0,0,0,1,0,['kip'],1,kip,3,2,[2],2.0
1504,321306,5629705902,5902.0,121371,Gijs radijs,5629705892.0,my,0,0,11,0.0,,0,"['Gijs', 'radijs']","['Gijs', 'radijs']","['gijs', 'radijs']","['gijs', 'radijs']","['gijs', 'radijs']","['gijs', 'radijs']","gijs,radijs",1,0,0,0,0,0,0,0,0,0,1,0,0,['radijs'],1,radijs,1,2,[1.6],1.6
1505,321403,5629705907,5907.0,132851,Cursusprogramma geschreven jachtrechten uitslag intramuraal IrkoetskDoodskist Oudheden ord kaarsjes namaak kunstvliegenners Odoorn uurt Pels Ian pensen openen Javaan ogen Judith vulling Grove jeugd Jennifer houdbaarheid k kan j GB hij iv bananen handschoenen BS aan mensen nygjtjnf jc Unix Mandy uitzien Uranus USC Utrechtse urnen Geef Greg gebed rugby turf u Trudy GT Guy gefunctioneerd uitbreidingsinvesteringen PC Oz ten en SP PC do OV Go ix Zodiak kandidaten ochtendjes,5629705890.0,my,0,0,11,0.0,,16,"['Cursusprogramma', 'geschreven', 'jachtrechten', 'uitslag', 'intramuraal', 'IrkoetskDoodskist', 'Oudheden', 'ord', 'kaarsjes', 'namaak', 'kunstvliegenners', 'Odoorn', 'uurt', 'Pels', 'Ian', 'pensen', 'openen', 'Javaan', 'ogen', 'Judith', 'vulling', 'Grove', 'jeugd', 'Jennifer', 'houdbaarheid', 'k', 'kan', 'j', 'GB', 'hij', 'iv', 'bananen', 'handschoenen', 'BS', 'aan', 'mensen', 'nygjtjnf', 'jc', 'Unix', 'Mandy', 'uitzien', 'Uranus', 'USC', 'Utrechtse', 'urnen', 'Geef', 'Greg', 'gebed', 'rugby', 'turf', 'u', 'Trudy', 'GT', 'Guy', 'gefunctioneerd', 'uitbreidingsinvesteringen', 'PC', 'Oz', 'ten', 'en', 'SP', 'PC', 'do', 'OV', 'Go', 'ix', 'Zodiak', 'kandidaten', 'ochtendjes']","['Cursusprogramma', 'geschreven', 'jachtrechten', 'uitslag', 'intramuraal', 'IrkoetskDoodskist', 'Oudheden', 'ord', 'kaarsjes', 'namaak', 'kunstvliegenners', 'Odoorn', 'uurt', 'Pels', 'Ian', 'pensen', 'openen', 'Javaan', 'ogen', 'Judith', 'vulling', 'Grove', 'jeugd', 'Jennifer', 'houdbaarheid', 'k', 'kan', 'j', 'GB', 'hij', 'iv', 'bananen', 'handschoenen', 'BS', 'aan', 'mensen', 'nygjtjnf', 'jc', 'Unix', 'Mandy', 'uitzien', 'Uranus', 'USC', 'Utrechtse', 'urnen', 'Geef', 'Greg', 'gebed', 'rugby', 'turf', 'u', 'Trudy', 'GT', 'Guy', 'gefunctioneerd', 'uitbreidingsinvesteringen', 'PC', 'Oz', 'ten', 'en', 'SP', 'PC', 'do', 'OV', 'Go', 'ix', 'Zodiak', 'kandidaten', 'ochtendjes']","['cursusprogramma', 'geschreven', 'jachtrechten', 'uitslag', 'intramuraal', 'irkoetskdoodskist', 'oudheden', 'ord', 'kaarsjes', 'namaak', 'kunstvliegenners', 'odoorn', 'uurt', 'pels', 'ian', 'pensen', 'openen', 'javaan', 'ogen', 'judith', 'vulling', 'grove', 'jeugd', 'jennifer', 'houdbaarheid', 'k', 'kan', 'j', 'gb', 'hij', 'iv', 'bananen', 'handschoenen', 'bs', 'aan', 'mensen', 'nygjtjnf', 'jc', 'unix', 'mandy', 'uitzien', 'uranus', 'usc', 'utrechtse', 'urnen', 'geef', 'greg', 'gebed', 'rugby', 'turf', 'u', 'trudy', 'gt', 'guy', 'gefunctioneerd', 'uitbreidingsinvesteringen', 'pc', 'oz', 'ten', 'en', 'sp', 'pc', 'do', 'ov', 'go', 'ix', 'zodiak', 'kandidaten', 'ochtendjes']","['cursusprogramma', 'geschreven', 'jachtrechten', 'uitslag', 'intramuraal', 'irkoetskdoodskist', 'oudheden', 'ord', 'kaarsjes', 'namaak', 'kunstvliegenners', 'odoorn', 'uurt', 'pels', 'ian', 'pensen', 'openen', 'javaan', 'ogen', 'judith', 'vulling', 'grove', 'jeugd', 'jennifer', 'houdbaarheid', 'gb', 'iv', 'bananen', 'handschoenen', 'bs', 'mensen', 'nygjtjnf', 'jc', 'unix', 'mandy', 'uitzien', 'uranus', 'usc', 'utrechtse', 'urnen', 'geef', 'greg', 'gebed', 'rugby', 'turf', 'trudy', 'gt', 'guy', 'gefunctioneerd', 'uitbreidingsinvesteringen', 'pc', 'oz', 'ten', 'sp', 'pc', 'do', 'ov', 'go', 'ix', 'zodiak', 'kandidaten', 'ochtendjes']","['cursusprogramma', 'geschreven', 'jachtrechten', 'uitslag', 'intramuraal', 'irkoetskdoodskist', 'oudheden', 'ord', 'kaarsjes', 'namaak', 'kunstvliegenners', 'odoorn', 'uurt', 'pels', 'ian', 'pensen', 'openen', 'javaan', 'ogen', 'judith', 'vulling', 'grove', 'jeugd', 'jennifer', 'houdbaarheid', 'gb', 'iv', 'bananen', 'handschoenen', 'bs', 'mensen', 'nygjtjnf', 'jc', 'unix', 'mandy', 'uitzien', 'uranus', 'usc', 'utrechtse', 'urnen', 'geef', 'greg', 'gebed', 'rugby', 'turf', 'trudy', 'gt', 'guy', 'gefunctioneerd', 'uitbreidingsinvesteringen', 'pc', 'oz', 'ten', 'sp', 'pc', 'do', 'ov', 'go', 'ix', 'zodiak', 'kandidaten', 'ochtendjes']","['cursusprogramma', 'geschrev', 'jachtrecht', 'uitslag', 'intramural', 'irkoetskdoodskist', 'oudheid', 'ord', 'kaarsjes', 'namak', 'kunstvliegenner', 'odoorn', 'uurt', 'pel', 'ian', 'pens', 'open', 'javan', 'ogen', 'judith', 'vulling', 'grov', 'jeugd', 'jennifer', 'houdbar', 'gb', 'iv', 'banan', 'handschoen', 'bs', 'mens', 'nygjtjnf', 'jc', 'unix', 'mandy', 'uitzien', 'uranus', 'usc', 'utrecht', 'urn', 'gef', 'greg', 'gebed', 'rugby', 'turf', 'trudy', 'gt', 'guy', 'gefunctioneerd', 'uitbreidingsinvester', 'pc', 'oz', 'ten', 'sp', 'pc', 'do', 'ov', 'go', 'ix', 'zodiak', 'kandidat', 'ochtendjes']","cursusprogramma,geschrev,jachtrecht,uitslag,intramural,irkoetskdoodskist,oudheid,ord,kaarsjes,namak,kunstvliegenner,odoorn,uurt,pel,ian,pens,open,javan,ogen,judith,vulling,grov,jeugd,jennifer,houdbar,gb,iv,banan,handschoen,bs,mens,nygjtjnf,jc,unix,mandy,uitzien,uranus,usc,utrecht,urn,gef,greg,gebed,rugby,turf,trudy,gt,guy,gefunctioneerd,uitbreidingsinvester,pc,oz,ten,sp,pc,do,ov,go,ix,zodiak,kandidat,ochtendjes",1,0,0,0,0,0,0,0,0,0,1,0,0,['banan'],1,banan,4,62,[2],2.0
